customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C56,,,,,"[{'product_id': 'P39', 'price': 540}, {'product_id': 'P38', 'price': 1589}, {'product_id': 'P38', 'price': 599}]",2019-01-21 03:39:00
C58,,,,,"[{'product_id': 'P50', 'price': 950}, {'product_id': 'P60', 'price': 311}, {'product_id': 'P59', 'price': 1529}]",2019-01-21 14:33:00
C59,,,,,"[{'product_id': 'P35', 'price': 1564}]",2019-01-21 10:56:00
C60,,,,,"[{'product_id': 'P21', 'price': 1781}, {'product_id': 'P15', 'price': 716}, {'product_id': 'P14', 'price': 1239}]",2019-01-21 14:59:00
C62,,,,,"[{'product_id': 'P33', 'price': 568}]",2019-01-21 08:43:00
C74,,,,,"[{'product_id': 'P56', 'price': 1759}]",2019-01-21 15:21:00
C75,,,,,"[{'product_id': 'P50', 'price': 1343}, {'product_id': 'P46', 'price': 150}, {'product_id': 'P44', 'price': 1827}]",2019-01-21 14:12:00
C79,,,,,"[{'product_id': 'P32', 'price': 1521}, {'product_id': 'P26', 'price': 1897}, {'product_id': 'P32', 'price': 1537}]",2019-01-21 21:10:00
C88,,,,,"[{'product_id': 'P54', 'price': 575}, {'product_id': 'P55', 'price': 813}]",2019-01-21 15:13:00
C91,,,,,"[{'product_id': 'P53', 'price': 179}]",2019-01-21 20:55:00
C94,,,,,"[{'product_id': 'P11', 'price': 1075}, {'product_id': 'P06', 'price': 1906}]",2019-01-21 08:52:00
C96,,,,,"[{'product_id': 'P62', 'price': 1374}, {'product_id': 'P63', 'price': 1551}, {'product_id': 'P61', 'price': 441}]",2019-01-21 05:40:00
C97,,,,,"[{'product_id': 'P45', 'price': 789}, {'product_id': 'P45', 'price': 463}, {'product_id': 'P52', 'price': 981}]",2019-01-21 17:45:00
C98,,,,,"[{'product_id': 'P52', 'price': 1711}]",2019-01-21 03:27:00
C104,,,,,"[{'product_id': 'P32', 'price': 1177}, {'product_id': 'P25', 'price': 1183}]",2019-01-21 07:39:00
C105,,,,,"[{'product_id': 'P45', 'price': 1979}]",2019-01-21 13:40:00
C114,,,,,"[{'product_id': 'P64', 'price': 1780}, {'product_id': 'P64', 'price': 1103}, {'product_id': 'P63', 'price': 1951}]",2019-01-21 13:56:00
C118,,,,,"[{'product_id': 'P14', 'price': 1712}]",2019-01-21 17:11:00
C119,,,,,"[{'product_id': 'P51', 'price': 283}, {'product_id': 'P42', 'price': 90}, {'product_id': 'P53', 'price': 1154}]",2019-01-21 06:23:00
C120,,,,,"[{'product_id': 'P35', 'price': 1691}, {'product_id': 'P37', 'price': 653}]",2019-01-21 03:18:00
C125,,,,,"[{'product_id': 'P38', 'price': 862}]",2019-01-21 21:15:00
C126,,,,,"[{'product_id': 'P26', 'price': 1125}]",2019-01-21 05:43:00
C127,,,,,"[{'product_id': 'P18', 'price': 212}, {'product_id': 'P13', 'price': 1463}, {'product_id': 'P16', 'price': 1952}]",2019-01-21 16:31:00
C135,,,,,"[{'product_id': 'P39', 'price': 1137}]",2019-01-21 18:07:00
C12,,,,,"[{'product_id': 'P25', 'price': 362}]",2019-01-22 21:49:00
C17,,,,,"[{'product_id': 'P37', 'price': 1394}, {'product_id': 'P36', 'price': 1137}]",2019-01-22 15:02:00
C18,,,,,"[{'product_id': 'P10', 'price': 789}]",2019-01-22 06:11:00
C19,,,,,"[{'product_id': 'P60', 'price': 1130}]",2019-01-22 19:14:00
C24,,,,,"[{'product_id': 'P26', 'price': 486}, {'product_id': 'P30', 'price': 1354}]",2019-01-22 14:57:00
C25,,,,,"[{'product_id': 'P54', 'price': 957}, {'product_id': 'P48', 'price': 1275}]",2019-01-22 23:23:00
C26,,,,,"[{'product_id': 'P09', 'price': 1773}, {'product_id': 'P12', 'price': 1519}, {'product_id': 'P11', 'price': 267}]",2019-01-22 14:57:00
C37,,,,,"[{'product_id': 'P29', 'price': 1723}]",2019-01-22 04:36:00
C38,,,,,"[{'product_id': 'P25', 'price': 1460}]",2019-01-22 08:59:00
C39,,,,,"[{'product_id': 'P32', 'price': 418}]",2019-01-22 23:47:00
C49,,,,,"[{'product_id': 'P29', 'price': 1724}, {'product_id': 'P32', 'price': 1142}, {'product_id': 'P32', 'price': 347}]",2019-01-22 22:47:00
C51,,,,,"[{'product_id': 'P41', 'price': 684}, {'product_id': 'P59', 'price': 1087}]",2019-01-22 22:07:00
C59,,,,,"[{'product_id': 'P38', 'price': 818}]",2019-01-22 11:32:00
C60,,,,,"[{'product_id': 'P13', 'price': 473}]",2019-01-22 14:38:00
C63,,,,,"[{'product_id': 'P48', 'price': 302}, {'product_id': 'P59', 'price': 1596}]",2019-01-22 20:55:00
C66,,,,,"[{'product_id': 'P44', 'price': 1253}, {'product_id': 'P52', 'price': 1475}]",2019-01-22 08:54:00
C68,,,,,"[{'product_id': 'P07', 'price': 929}, {'product_id': 'P04', 'price': 1696}, {'product_id': 'P08', 'price': 1076}]",2019-01-22 10:42:00
C83,,,,,"[{'product_id': 'P64', 'price': 1189}]",2019-01-22 14:04:00
C85,,,,,"[{'product_id': 'P62', 'price': 494}, {'product_id': 'P64', 'price': 716}]",2019-01-22 23:24:00
C90,,,,,"[{'product_id': 'P31', 'price': 179}, {'product_id': 'P25', 'price': 513}, {'product_id': 'P34', 'price': 283}]",2019-01-22 03:11:00
C96,,,,,"[{'product_id': 'P64', 'price': 1302}]",2019-01-22 07:04:00
C114,,,,,"[{'product_id': 'P61', 'price': 677}, {'product_id': 'P62', 'price': 673}]",2019-01-22 09:36:00
C129,,,,,"[{'product_id': 'P36', 'price': 729}]",2019-01-22 21:00:00
C130,,,,,"[{'product_id': 'P37', 'price': 180}]",2019-01-22 12:44:00
C131,,,,,"[{'product_id': 'P22', 'price': 994}, {'product_id': 'P30', 'price': 1105}, {'product_id': 'P32', 'price': 1107}]",2019-01-22 07:27:00
C1,,,,,"[{'product_id': 'P64', 'price': 656}]",2019-01-23 08:28:00
C5,,,,,"[{'product_id': 'P64', 'price': 1587}, {'product_id': 'P62', 'price': 847}, {'product_id': 'P61', 'price': 1788}]",2019-01-23 08:49:00
C7,,,,,"[{'product_id': 'P28', 'price': 1309}]",2019-01-23 21:42:00
C8,,,,,"[{'product_id': 'P49', 'price': 1273}]",2019-01-23 21:47:00
C12,,,,,"[{'product_id': 'P32', 'price': 965}, {'product_id': 'P34', 'price': 1807}, {'product_id': 'P33', 'price': 598}]",2019-01-23 04:58:00
C13,,,,,"[{'product_id': 'P16', 'price': 1170}, {'product_id': 'P16', 'price': 1710}]",2019-01-23 14:14:00
C14,,,,,"[{'product_id': 'P49', 'price': 505}]",2019-01-23 06:45:00
C15,,,,,"[{'product_id': 'P27', 'price': 814}, {'product_id': 'P26', 'price': 682}]",2019-01-23 15:15:00
C29,,,,,"[{'product_id': 'P01', 'price': 133}, {'product_id': 'P03', 'price': 1800}, {'product_id': 'P05', 'price': 1534}]",2019-01-23 18:17:00
C37,,,,,"[{'product_id': 'P26', 'price': 1212}, {'product_id': 'P33', 'price': 1719}]",2019-01-23 11:06:00
C38,,,,,"[{'product_id': 'P24', 'price': 1420}]",2019-01-23 11:02:00
C55,,,,,"[{'product_id': 'P43', 'price': 290}]",2019-01-23 08:49:00
C58,,,,,"[{'product_id': 'P38', 'price': 1078}]",2019-01-23 10:20:00
C74,,,,,"[{'product_id': 'P37', 'price': 329}]",2019-01-23 05:47:00
C83,,,,,"[{'product_id': 'P63', 'price': 1290}, {'product_id': 'P63', 'price': 746}, {'product_id': 'P62', 'price': 719}]",2019-01-23 20:12:00
C135,,,,,"[{'product_id': 'P23', 'price': 1438}]",2019-01-23 13:07:00
C136,,,,,"[{'product_id': 'P25', 'price': 924}, {'product_id': 'P29', 'price': 1373}]",2019-01-23 12:42:00
C15,,,,,"[{'product_id': 'P31', 'price': 1206}, {'product_id': 'P29', 'price': 1165}, {'product_id': 'P26', 'price': 1429}]",2019-01-24 14:05:00
C21,,,,,"[{'product_id': 'P33', 'price': 1190}, {'product_id': 'P32', 'price': 472}, {'product_id': 'P30', 'price': 899}]",2019-01-24 13:43:00
C42,,,,,"[{'product_id': 'P53', 'price': 1712}, {'product_id': 'P59', 'price': 1277}, {'product_id': 'P43', 'price': 1485}]",2019-01-24 03:14:00
C43,,,,,"[{'product_id': 'P37', 'price': 127}, {'product_id': 'P36', 'price': 311}]",2019-01-24 18:45:00
C49,,,,,"[{'product_id': 'P34', 'price': 110}, {'product_id': 'P24', 'price': 1349}, {'product_id': 'P27', 'price': 493}]",2019-01-24 04:22:00
C52,,,,,"[{'product_id': 'P63', 'price': 293}]",2019-01-24 21:10:00
C53,,,,,"[{'product_id': 'P26', 'price': 1254}, {'product_id': 'P29', 'price': 519}]",2019-01-24 17:05:00
C60,,,,,"[{'product_id': 'P58', 'price': 358}, {'product_id': 'P41', 'price': 1663}, {'product_id': 'P45', 'price': 176}]",2019-01-24 22:07:00
C61,,,,,"[{'product_id': 'P44', 'price': 885}, {'product_id': 'P48', 'price': 1381}, {'product_id': 'P60', 'price': 452}]",2019-01-24 23:13:00
C64,,,,,"[{'product_id': 'P35', 'price': 52}, {'product_id': 'P38', 'price': 1862}, {'product_id': 'P37', 'price': 1107}]",2019-01-24 13:31:00
C70,,,,,"[{'product_id': 'P06', 'price': 157}]",2019-01-24 08:51:00
C72,,,,,"[{'product_id': 'P45', 'price': 688}]",2019-01-24 15:33:00
C78,,,,,"[{'product_id': 'P63', 'price': 1324}, {'product_id': 'P64', 'price': 902}]",2019-01-24 15:20:00
C79,,,,,"[{'product_id': 'P27', 'price': 131}, {'product_id': 'P30', 'price': 244}]",2019-01-24 14:59:00
C87,,,,,"[{'product_id': 'P32', 'price': 1852}, {'product_id': 'P26', 'price': 1265}, {'product_id': 'P23', 'price': 1290}]",2019-01-24 23:52:00
C91,,,,,"[{'product_id': 'P51', 'price': 1050}, {'product_id': 'P51', 'price': 1517}]",2019-01-24 06:34:00
C106,,,,,"[{'product_id': 'P35', 'price': 467}]",2019-01-24 15:51:00
C120,,,,,"[{'product_id': 'P36', 'price': 280}, {'product_id': 'P38', 'price': 1892}]",2019-01-24 14:52:00
C125,,,,,"[{'product_id': 'P35', 'price': 1168}, {'product_id': 'P36', 'price': 1594}, {'product_id': 'P36', 'price': 432}]",2019-01-24 12:51:00
C127,,,,,"[{'product_id': 'P21', 'price': 1940}, {'product_id': 'P20', 'price': 973}, {'product_id': 'P16', 'price': 573}]",2019-01-24 03:00:00
C131,,,,,"[{'product_id': 'P39', 'price': 536}, {'product_id': 'P35', 'price': 1565}]",2019-01-24 22:21:00
C137,,,,,"[{'product_id': 'P18', 'price': 500}, {'product_id': 'P21', 'price': 1592}]",2019-01-24 14:37:00
C2,,,,,"[{'product_id': 'P56', 'price': 282}]",2019-01-25 23:15:00
C6,,,,,"[{'product_id': 'P17', 'price': 907}, {'product_id': 'P17', 'price': 97}, {'product_id': 'P13', 'price': 703}]",2019-01-25 13:18:00
C11,,,,,"[{'product_id': 'P06', 'price': 833}, {'product_id': 'P04', 'price': 769}, {'product_id': 'P10', 'price': 1467}]",2019-01-25 08:14:00
C13,,,,,"[{'product_id': 'P13', 'price': 23}]",2019-01-25 19:57:00
C24,,,,,"[{'product_id': 'P63', 'price': 1183}]",2019-01-25 21:38:00
C27,,,,,"[{'product_id': 'P64', 'price': 1011}]",2019-01-25 20:34:00
C34,,,,,"[{'product_id': 'P29', 'price': 1546}]",2019-01-25 09:27:00
C35,,,,,"[{'product_id': 'P48', 'price': 310}, {'product_id': 'P54', 'price': 593}]",2019-01-25 21:14:00
C44,,,,,"[{'product_id': 'P46', 'price': 1088}]",2019-01-25 14:06:00
C45,,,,,"[{'product_id': 'P40', 'price': 942}, {'product_id': 'P35', 'price': 1161}, {'product_id': 'P40', 'price': 1298}]",2019-01-25 22:16:00
C51,,,,,"[{'product_id': 'P40', 'price': 723}, {'product_id': 'P40', 'price': 1754}]",2019-01-25 18:21:00
C63,,,,,"[{'product_id': 'P57', 'price': 800}]",2019-01-25 03:00:00
C72,,,,,"[{'product_id': 'P57', 'price': 1780}, {'product_id': 'P52', 'price': 73}]",2019-01-25 23:04:00
C74,,,,,"[{'product_id': 'P37', 'price': 75}]",2019-01-25 15:55:00
C80,,,,,"[{'product_id': 'P11', 'price': 841}, {'product_id': 'P09', 'price': 1822}]",2019-01-25 11:51:00
C85,,,,,"[{'product_id': 'P62', 'price': 1780}, {'product_id': 'P63', 'price': 119}, {'product_id': 'P61', 'price': 597}]",2019-01-25 17:22:00
C86,,,,,"[{'product_id': 'P38', 'price': 824}]",2019-01-25 13:45:00
C88,,,,,"[{'product_id': 'P61', 'price': 1760}]",2019-01-25 23:02:00
C92,,,,,"[{'product_id': 'P45', 'price': 735}]",2019-01-25 11:53:00
C94,,,,,"[{'product_id': 'P33', 'price': 352}, {'product_id': 'P31', 'price': 1049}, {'product_id': 'P29', 'price': 218}]",2019-01-25 22:58:00
C96,,,,,"[{'product_id': 'P63', 'price': 1394}, {'product_id': 'P61', 'price': 1038}]",2019-01-25 13:15:00
C102,,,,,"[{'product_id': 'P42', 'price': 50}, {'product_id': 'P41', 'price': 1921}]",2019-01-25 05:57:00
C106,,,,,"[{'product_id': 'P55', 'price': 255}, {'product_id': 'P41', 'price': 1956}, {'product_id': 'P52', 'price': 502}]",2019-01-25 16:44:00
C116,,,,,"[{'product_id': 'P24', 'price': 1803}]",2019-01-25 09:20:00
C117,,,,,"[{'product_id': 'P08', 'price': 1510}, {'product_id': 'P06', 'price': 1702}, {'product_id': 'P10', 'price': 236}]",2019-01-25 20:51:00
C118,,,,,"[{'product_id': 'P38', 'price': 734}, {'product_id': 'P40', 'price': 115}, {'product_id': 'P39', 'price': 349}]",2019-01-25 07:29:00
C124,,,,,"[{'product_id': 'P56', 'price': 266}, {'product_id': 'P43', 'price': 892}]",2019-01-25 21:59:00
C126,,,,,"[{'product_id': 'P61', 'price': 1608}]",2019-01-25 08:10:00
C128,,,,,"[{'product_id': 'P27', 'price': 1466}, {'product_id': 'P30', 'price': 1611}]",2019-01-25 13:29:00
C129,,,,,"[{'product_id': 'P39', 'price': 1420}]",2019-01-25 05:04:00
C130,,,,,"[{'product_id': 'P64', 'price': 1596}]",2019-01-25 18:11:00
C135,,,,,"[{'product_id': 'P18', 'price': 1450}]",2019-01-25 19:31:00
C136,,,,,"[{'product_id': 'P29', 'price': 946}]",2019-01-25 15:07:00
C4,,,,,"[{'product_id': 'P53', 'price': 444}]",2019-01-26 22:30:00
C8,,,,,"[{'product_id': 'P62', 'price': 400}]",2019-01-26 14:23:00
C9,,,,,"[{'product_id': 'P27', 'price': 1518}, {'product_id': 'P24', 'price': 213}, {'product_id': 'P32', 'price': 1814}]",2019-01-26 05:48:00
C27,,,,,"[{'product_id': 'P62', 'price': 748}, {'product_id': 'P64', 'price': 1333}, {'product_id': 'P64', 'price': 12}]",2019-01-26 07:06:00
C44,,,,,"[{'product_id': 'P36', 'price': 1776}]",2019-01-26 06:13:00
C48,,,,,"[{'product_id': 'P01', 'price': 714}]",2019-01-26 10:38:00
C49,,,,,"[{'product_id': 'P34', 'price': 284}]",2019-01-26 09:10:00
C59,,,,,"[{'product_id': 'P39', 'price': 1158}]",2019-01-26 15:54:00
C67,,,,,"[{'product_id': 'P04', 'price': 544}]",2019-01-26 15:22:00
C70,,,,,"[{'product_id': 'P55', 'price': 129}]",2019-01-26 23:39:00
C78,,,,,"[{'product_id': 'P12', 'price': 564}, {'product_id': 'P06', 'price': 651}]",2019-01-26 03:15:00
C79,,,,,"[{'product_id': 'P53', 'price': 373}, {'product_id': 'P59', 'price': 1124}]",2019-01-26 18:02:00
C96,,,,,"[{'product_id': 'P61', 'price': 1421}, {'product_id': 'P62', 'price': 1805}, {'product_id': 'P64', 'price': 1640}]",2019-01-26 21:41:00
C99,,,,,"[{'product_id': 'P35', 'price': 859}, {'product_id': 'P38', 'price': 1139}]",2019-01-26 21:33:00
C100,,,,,"[{'product_id': 'P38', 'price': 564}, {'product_id': 'P35', 'price': 1870}]",2019-01-26 18:23:00
C112,,,,,"[{'product_id': 'P51', 'price': 1461}, {'product_id': 'P51', 'price': 1945}, {'product_id': 'P58', 'price': 1203}]",2019-01-26 16:04:00
C113,,,,,"[{'product_id': 'P43', 'price': 1432}]",2019-01-26 19:36:00
C124,,,,,"[{'product_id': 'P25', 'price': 1502}]",2019-01-26 12:00:00
C133,,,,,"[{'product_id': 'P25', 'price': 1726}]",2019-01-26 13:25:00
C8,,,,,"[{'product_id': 'P48', 'price': 115}, {'product_id': 'P53', 'price': 797}, {'product_id': 'P48', 'price': 1056}]",2019-01-27 15:45:00
C9,,,,,"[{'product_id': 'P34', 'price': 1308}]",2019-01-27 21:53:00
C12,,,,,"[{'product_id': 'P45', 'price': 79}, {'product_id': 'P50', 'price': 1748}, {'product_id': 'P41', 'price': 1344}]",2019-01-27 04:31:00
C14,,,,,"[{'product_id': 'P50', 'price': 1066}]",2019-01-27 07:35:00
C15,,,,,"[{'product_id': 'P07', 'price': 741}, {'product_id': 'P03', 'price': 373}]",2019-01-27 13:45:00
C20,,,,,"[{'product_id': 'P15', 'price': 1391}]",2019-01-27 19:22:00
C22,,,,,"[{'product_id': 'P52', 'price': 1321}, {'product_id': 'P53', 'price': 1720}, {'product_id': 'P46', 'price': 842}]",2019-01-27 04:07:00
C30,,,,,"[{'product_id': 'P23', 'price': 1922}, {'product_id': 'P31', 'price': 850}]",2019-01-27 15:22:00
C32,,,,,"[{'product_id': 'P32', 'price': 1257}]",2019-01-27 10:30:00
C74,,,,,"[{'product_id': 'P57', 'price': 11}, {'product_id': 'P56', 'price': 1973}, {'product_id': 'P55', 'price': 225}]",2019-01-27 04:31:00
C83,,,,,"[{'product_id': 'P64', 'price': 457}]",2019-01-27 05:03:00
C86,,,,,"[{'product_id': 'P61', 'price': 278}, {'product_id': 'P64', 'price': 1990}]",2019-01-27 08:00:00
C96,,,,,"[{'product_id': 'P63', 'price': 1863}, {'product_id': 'P64', 'price': 378}, {'product_id': 'P64', 'price': 1115}]",2019-01-27 21:20:00
C107,,,,,"[{'product_id': 'P60', 'price': 1163}, {'product_id': 'P54', 'price': 395}, {'product_id': 'P49', 'price': 666}]",2019-01-27 13:05:00
C110,,,,,"[{'product_id': 'P63', 'price': 958}, {'product_id': 'P61', 'price': 1211}, {'product_id': 'P63', 'price': 1152}]",2019-01-27 15:16:00
C115,,,,,"[{'product_id': 'P64', 'price': 243}, {'product_id': 'P63', 'price': 889}]",2019-01-27 20:26:00
C121,,,,,"[{'product_id': 'P51', 'price': 914}, {'product_id': 'P54', 'price': 1465}]",2019-01-27 13:34:00
C1,,,,,"[{'product_id': 'P61', 'price': 1487}, {'product_id': 'P62', 'price': 1561}, {'product_id': 'P61', 'price': 254}]",2019-01-28 17:28:00
C15,,,,,"[{'product_id': 'P06', 'price': 1962}, {'product_id': 'P06', 'price': 857}]",2019-01-28 06:54:00
C16,,,,,"[{'product_id': 'P46', 'price': 1334}]",2019-01-28 12:59:00
C17,,,,,"[{'product_id': 'P36', 'price': 31}, {'product_id': 'P38', 'price': 1484}]",2019-01-28 18:50:00
C19,,,,,"[{'product_id': 'P27', 'price': 1664}, {'product_id': 'P31', 'price': 1667}, {'product_id': 'P25', 'price': 1247}]",2019-01-28 20:57:00
C24,,,,,"[{'product_id': 'P64', 'price': 1275}]",2019-01-28 23:00:00
C29,,,,,"[{'product_id': 'P63', 'price': 673}]",2019-01-28 05:24:00
C42,,,,,"[{'product_id': 'P53', 'price': 125}, {'product_id': 'P54', 'price': 1435}]",2019-01-28 15:32:00
C44,,,,,"[{'product_id': 'P39', 'price': 45}, {'product_id': 'P38', 'price': 674}, {'product_id': 'P35', 'price': 1411}]",2019-01-28 14:03:00
C51,,,,,"[{'product_id': 'P34', 'price': 1247}, {'product_id': 'P29', 'price': 459}, {'product_id': 'P32', 'price': 1450}]",2019-01-28 22:02:00
C58,,,,,"[{'product_id': 'P64', 'price': 1895}, {'product_id': 'P64', 'price': 1287}]",2019-01-28 18:52:00
C59,,,,,"[{'product_id': 'P10', 'price': 1165}]",2019-01-28 10:29:00
C71,,,,,"[{'product_id': 'P43', 'price': 322}]",2019-01-28 12:36:00
C72,,,,,"[{'product_id': 'P42', 'price': 44}, {'product_id': 'P58', 'price': 1849}]",2019-01-28 23:26:00
C76,,,,,"[{'product_id': 'P47', 'price': 1027}]",2019-01-28 03:17:00
C81,,,,,"[{'product_id': 'P38', 'price': 1001}, {'product_id': 'P36', 'price': 1504}]",2019-01-28 20:15:00
C82,,,,,"[{'product_id': 'P56', 'price': 242}, {'product_id': 'P46', 'price': 1091}]",2019-01-28 16:37:00
C95,,,,,"[{'product_id': 'P45', 'price': 673}]",2019-01-28 18:38:00
C99,,,,,"[{'product_id': 'P25', 'price': 938}, {'product_id': 'P28', 'price': 85}, {'product_id': 'P24', 'price': 341}]",2019-01-28 21:23:00
C102,,,,,"[{'product_id': 'P07', 'price': 86}, {'product_id': 'P03', 'price': 517}, {'product_id': 'P05', 'price': 324}]",2019-01-28 13:26:00
C109,,,,,"[{'product_id': 'P38', 'price': 944}, {'product_id': 'P40', 'price': 1956}]",2019-01-28 11:48:00
C113,,,,,"[{'product_id': 'P57', 'price': 414}]",2019-01-28 05:35:00
C114,,,,,"[{'product_id': 'P64', 'price': 1332}]",2019-01-28 15:00:00
C116,,,,,"[{'product_id': 'P31', 'price': 1413}, {'product_id': 'P30', 'price': 705}, {'product_id': 'P26', 'price': 93}]",2019-01-28 08:29:00
C120,,,,,"[{'product_id': 'P36', 'price': 1450}, {'product_id': 'P38', 'price': 541}, {'product_id': 'P39', 'price': 1645}]",2019-01-28 08:09:00
C124,,,,,"[{'product_id': 'P47', 'price': 1361}]",2019-01-28 22:48:00
C125,,,,,"[{'product_id': 'P40', 'price': 1598}, {'product_id': 'P35', 'price': 196}]",2019-01-28 17:35:00
C133,,,,,"[{'product_id': 'P29', 'price': 1479}, {'product_id': 'P33', 'price': 1971}, {'product_id': 'P34', 'price': 570}]",2019-01-28 03:31:00
C136,,,,,"[{'product_id': 'P25', 'price': 1557}]",2019-01-28 10:00:00
C2,,,,,"[{'product_id': 'P56', 'price': 953}, {'product_id': 'P51', 'price': 1277}]",2019-01-29 11:39:00
C8,,,,,"[{'product_id': 'P53', 'price': 750}, {'product_id': 'P44', 'price': 1179}]",2019-01-29 22:22:00
C47,,,,,"[{'product_id': 'P30', 'price': 501}, {'product_id': 'P25', 'price': 54}]",2019-01-29 20:24:00
C48,,,,,"[{'product_id': 'P39', 'price': 1750}]",2019-01-29 13:10:00
C51,,,,,"[{'product_id': 'P59', 'price': 1485}, {'product_id': 'P50', 'price': 500}]",2019-01-29 21:13:00
C57,,,,,"[{'product_id': 'P29', 'price': 1784}, {'product_id': 'P34', 'price': 303}, {'product_id': 'P26', 'price': 480}]",2019-01-29 03:12:00
C59,,,,,"[{'product_id': 'P08', 'price': 798}, {'product_id': 'P07', 'price': 1387}, {'product_id': 'P06', 'price': 889}]",2019-01-29 19:25:00
C82,,,,,"[{'product_id': 'P37', 'price': 986}]",2019-01-29 17:20:00
C83,,,,,"[{'product_id': 'P62', 'price': 1130}, {'product_id': 'P62', 'price': 422}, {'product_id': 'P63', 'price': 1239}]",2019-01-29 16:25:00
C85,,,,,"[{'product_id': 'P36', 'price': 1478}, {'product_id': 'P35', 'price': 176}]",2019-01-29 22:43:00
C86,,,,,"[{'product_id': 'P37', 'price': 1281}, {'product_id': 'P35', 'price': 1151}, {'product_id': 'P36', 'price': 998}]",2019-01-29 22:56:00
C88,,,,,"[{'product_id': 'P03', 'price': 1088}, {'product_id': 'P02', 'price': 289}]",2019-01-29 12:45:00
C92,,,,,"[{'product_id': 'P51', 'price': 459}, {'product_id': 'P50', 'price': 776}, {'product_id': 'P53', 'price': 1541}]",2019-01-29 13:16:00
C94,,,,,"[{'product_id': 'P25', 'price': 1132}, {'product_id': 'P29', 'price': 1119}]",2019-01-29 14:41:00
C99,,,,,"[{'product_id': 'P37', 'price': 491}]",2019-01-29 04:43:00
C105,,,,,"[{'product_id': 'P53', 'price': 443}, {'product_id': 'P49', 'price': 1514}, {'product_id': 'P41', 'price': 721}]",2019-01-29 11:16:00
